1.393 76.000
1.350 76.000
2.457 60.000
1.574 1.000
1.165 74.000
1.474 74.000
1.649 74.000
1.481 29.000
2.323 25.000
1.839 17.000
1.293 30.000
1.634 68.000
2.018 57.000
1.648 64.000
1.876 64.000
1.739 64.000
1.447 65.000
2.183 68.000
1.568 74.000
1.240 68.000
2.522 1.000
2.053 24.000
1.531 20.000
1.496 20.000
2.023 20.000
1.786 20.000
2.941 20.000
3.030 20.000
1.661 20.000
1.351 63.000
2.176 1.000
1.582 66.000
1.695 66.000
2.507 57.000
2.018 1.000
1.997 66.000
2.445 66.000
7.414 66.000
1.838 1.000
1.221 1.000
2.032 1.000
1.468 1.000
1.669 1.000
1.227 38.000
2.686 1.000
1.272 1.000
2.034 1.000
3.487 1.000
3.277 1.000
1.396 30.000
3.471 1.000
1.070 63.000
1.195 63.000
1.024 63.000
1.183 68.000
2.416 57.000
7.825 57.000
2.270 57.000
2.106 1.000
2.803 64.000
1.529 65.000
1.354 67.000
1.226 63.000
1.329 65.000
1.247 42.000
1.103 42.000
1.305 66.000
2.300 17.000
3.058 58.000
1.435 1.000
4.064 1.000
2.604 1.000
1.947 25.000
1.891 15.000
2.379 15.000
2.975 60.000
2.479 1.000
1.209 75.000
1.152 56.000
10.585 61.000
1.865 61.000
1.347 57.000
2.220 57.000
1.521 22.000
1.423 1.000
1.803 1.000
1.182 6.000
1.396 1.000
2.184 1.000
1.304 1.000
1.494 1.000
1.473 1.000
1.500 1.000
1.248 1.000
1.194 1.000
1.595 1.000
1.236 9.000
1.595 1.000
1.298 33.000
3.014 1.000
2.344 1.000
3.619 1.000
1.362 40.000
1.603 62.000
1.231 72.000
1.891 1.000
1.320 22.000
1.178 22.000
1.194 50.000
1.333 16.000
1.492 3.000
1.633 8.000
1.480 8.000
1.169 8.000
1.034 12.000
2.010 15.000
1.869 51.000
1.431 51.000
1.508 51.000
2.042 51.000
1.566 51.000
2.947 51.000
1.664 51.000
1.270 75.000
1.270 75.000
1.630 59.000
1.371 46.000
1.295 50.000
1.897 50.000
1.410 50.000
1.182 50.000
1.709 50.000
1.725 50.000
2.279 61.000
1.711 50.000
1.288 42.000
1.248 62.000
2.708 1.000
1.706 23.000
3.181 23.000
1.493 60.000
1.087 75.000
1.289 75.000
1.555 1.000
1.814 74.000
1.118 72.000
1.005 42.000
1.375 60.000
1.153 74.000
0.940 74.000
2.959 24.000
2.175 1.000
2.456 57.000
3.895 57.000
2.315 61.000
1.596 72.000
1.520 41.000
1.397 42.000
1.016 42.000
1.437 42.000
1.187 46.000
0.914 46.000
1.372 46.000
1.104 46.000
1.610 41.000
1.718 41.000
1.294 42.000
1.135 42.000
1.155 42.000
1.199 42.000
1.123 42.000
1.092 46.000
2.227 57.000
1.204 70.000
1.178 42.000
1.206 42.000
1.282 57.000
1.516 61.000
1.258 56.000
1.180 56.000
2.142 16.000
5.230 80.000
1.784 1.000
2.184 1.000
1.340 6.000
1.276 8.000
2.358 47.000
1.952 47.000
1.013 61.000
1.269 74.000
1.762 74.000
4.055 74.000
3.004 60.000
1.315 1.000
1.308 46.000
1.415 56.000
1.587 33.000
1.160 42.000
1.424 78.000
1.928 61.000
1.547 3.000
1.823 3.000
1.304 3.000
1.719 1.000
1.637 3.000
1.963 3.000
1.701 3.000
1.404 3.000
1.557 3.000
2.073 3.000
1.676 3.000
1.368 3.000
1.454 3.000
9.665 44.000
1.478 49.000
1.093 12.000
2.676 1.000
3.046 1.000
2.586 1.000
1.684 30.000
1.389 3.000
1.128 3.000
1.341 3.000
1.175 6.000
1.147 6.000
1.610 6.000
1.132 10.000
1.063 10.000
1.047 10.000
1.602 1.000
2.502 1.000
1.618 3.000
1.430 3.000
1.527 3.000
1.417 25.000
1.781 1.000
1.862 1.000
1.356 1.000
1.546 3.000
1.499 1.000
1.051 10.000
0.944 10.000
1.865 1.000
1.220 6.000
1.788 1.000
1.696 1.000
1.299 12.000
1.523 11.000
1.881 19.000
1.357 19.000
1.362 19.000
4.863 19.000
1.615 19.000
2.031 19.000
3.778 19.000
2.013 19.000
3.795 19.000
2.372 19.000
1.685 19.000
1.406 19.000
1.614 19.000
1.356 60.000
1.167 73.000
1.187 70.000
1.120 63.000
2.743 6.000
1.836 1.000
1.616 1.000
1.612 1.000
1.330 1.000
2.306 1.000
2.258 1.000
3.623 28.000
1.799 27.000
1.962 27.000
1.307 29.000
1.956 29.000
1.139 29.000
1.363 29.000
2.743 29.000
2.231 29.000
2.314 1.000
1.276 40.000
1.772 1.000
1.755 1.000
1.978 41.000
2.793 17.000
1.307 30.000
1.772 19.000
1.428 19.000
1.629 19.000
2.026 15.000
2.715 15.000
1.659 1.000
3.225 1.000
2.599 1.000
1.654 30.000
2.598 1.000
1.373 75.000
2.293 17.000
1.140 3.000
2.378 1.000
1.890 1.000
7.790 35.000
7.171 58.000
1.596 58.000
2.065 1.000
1.070 68.000
1.399 76.000
1.187 42.000
1.617 76.000
1.327 1.000
1.434 62.000
1.461 62.000
1.993 80.000
1.593 1.000
3.170 9.000
4.553 9.000
3.142 9.000
1.926 9.000
1.699 9.000
1.770 9.000
1.297 68.000
1.081 61.000
2.260 1.000
1.191 42.000
1.153 64.000
2.372 18.000
2.489 18.000
2.666 18.000
2.596 18.000
2.336 1.000
2.653 1.000
2.317 1.000
2.300 1.000
2.141 1.000
2.150 18.000
2.308 18.000
1.977 1.000
2.970 1.000
1.956 53.000
1.817 53.000
2.176 53.000
1.456 1.000
1.647 1.000
1.704 1.000
1.777 1.000
2.050 1.000
1.960 1.000
2.032 1.000
1.878 1.000
1.670 1.000
1.886 1.000
1.829 1.000
1.807 25.000
1.461 25.000
2.820 57.000
2.249 57.000
1.834 1.000
1.771 1.000
1.343 1.000
2.014 78.000
2.886 58.000
1.228 63.000
1.432 65.000
6.304 67.000
1.107 67.000
1.143 67.000
2.679 67.000
1.775 64.000
1.278 64.000
1.298 40.000
2.263 3.000
3.513 1.000
1.145 54.000
1.125 61.000
1.887 57.000
1.268 1.000
1.177 63.000
1.487 57.000
1.449 57.000
1.199 63.000
1.950 66.000
2.036 67.000
1.317 74.000
2.299 61.000
1.351 22.000
1.386 22.000
2.052 2.000
1.276 3.000
1.851 3.000
1.729 4.000
1.120 6.000
1.287 6.000
1.999 2.000
1.365 2.000
3.087 1.000
1.804 1.000
1.940 1.000
2.366 1.000
1.512 1.000
1.240 1.000
1.657 1.000
2.658 1.000
1.276 3.000
1.789 27.000
2.121 1.000
1.841 1.000
1.280 1.000
1.293 1.000
1.743 1.000
1.301 40.000
1.146 40.000
1.322 40.000
1.257 40.000
1.477 44.000
3.852 44.000
1.991 45.000
1.562 46.000
1.461 70.000
1.174 71.000
1.298 41.000
1.456 41.000
2.937 44.000
3.417 44.000
2.831 44.000
3.500 45.000
1.811 46.000
1.521 52.000
1.383 40.000
1.686 40.000
1.259 40.000
1.430 40.000
1.481 41.000
1.724 41.000
1.334 41.000
1.050 41.000
1.705 41.000
2.287 57.000
1.390 57.000
1.798 57.000
2.033 57.000
2.902 57.000
1.670 61.000
1.470 61.000
9.793 44.000
1.506 56.000
1.589 1.000
2.130 1.000
1.618 1.000
1.567 1.000
2.384 1.000
2.229 1.000
4.909 1.000
1.510 1.000
1.495 1.000
1.736 41.000
1.146 42.000
1.171 42.000
2.557 57.000
2.481 57.000
1.674 1.000
1.113 42.000
1.572 57.000
1.412 57.000
3.454 57.000
1.913 1.000
2.017 34.000
2.014 1.000
1.642 1.000
2.063 1.000
3.725 1.000
2.194 1.000
3.408 1.000
1.506 1.000
1.448 1.000
2.126 1.000
2.370 1.000
1.477 58.000
1.547 27.000
3.035 57.000
1.196 76.000
1.679 57.000
1.453 57.000
1.519 61.000
1.643 63.000
1.268 12.000
2.672 4.000
2.408 1.000
3.275 1.000
1.247 33.000
1.307 33.000
4.823 1.000
1.343 39.000
1.854 1.000
1.423 59.000
1.075 63.000
1.654 57.000
1.290 58.000
1.731 58.000
1.294 76.000
1.469 57.000
1.584 16.000
1.835 1.000
1.355 33.000
1.874 1.000
3.359 1.000
2.500 1.000
3.566 1.000
2.489 1.000
1.116 7.000
1.944 1.000
1.447 1.000
1.662 1.000
1.821 42.000
3.784 43.000
6.521 44.000
1.225 54.000
1.075 61.000
1.282 63.000
1.421 1.000
1.558 1.000
1.329 1.000
1.718 1.000
2.989 1.000
1.774 44.000
1.608 1.000
1.980 1.000
2.241 26.000
1.245 3.000
1.772 1.000
2.158 1.000
1.928 1.000
1.400 25.000
1.343 2.000
1.600 11.000
1.892 25.000
1.447 26.000
1.735 72.000
2.401 5.000
3.358 28.000
1.319 1.000
1.220 1.000
4.285 1.000
1.543 1.000
1.628 27.000
9.131 27.000
1.391 1.000
1.690 1.000
1.461 1.000
1.435 1.000
1.441 1.000
1.429 1.000
1.347 1.000
1.502 1.000
1.644 1.000
1.335 1.000
3.412 31.000
1.828 1.000
2.837 31.000
1.566 1.000
1.577 1.000
2.846 31.000
6.229 28.000
1.563 1.000
1.245 72.000
1.434 62.000
3.142 80.000
1.356 3.000
1.269 3.000
1.241 3.000
1.137 3.000
3.035 1.000
3.958 1.000
3.528 1.000
1.099 3.000
1.439 3.000
1.250 3.000
1.430 3.000
1.624 4.000
1.548 4.000
1.498 4.000
1.773 4.000
1.421 4.000
1.301 4.000
2.167 4.000
1.218 8.000
1.259 8.000
1.189 8.000
2.128 1.000
1.728 1.000
2.256 1.000
3.761 1.000
3.634 1.000
2.282 1.000
3.315 1.000
1.546 4.000
1.508 4.000
2.346 3.000
2.218 3.000
1.611 1.000
1.950 17.000
1.262 33.000
2.078 57.000
1.272 33.000
2.354 1.000
1.957 39.000
3.025 17.000
1.453 60.000
1.260 33.000
1.514 78.000
1.925 78.000
1.204 42.000
1.315 76.000
2.499 49.000
1.859 1.000
1.324 33.000
2.899 1.000
2.991 1.000
2.141 1.000
1.810 1.000
1.865 1.000
1.422 1.000
2.149 37.000
1.870 1.000
2.699 1.000
1.807 16.000
1.983 57.000
1.502 1.000
2.011 14.000
1.445 10.000
4.145 61.000
4.079 43.000
1.835 45.000
1.621 1.000
2.180 15.000
2.135 15.000
1.391 48.000
1.565 40.000
1.348 28.000
1.515 1.000
1.523 1.000
1.594 1.000
1.370 3.000
1.279 3.000
1.278 3.000
1.175 3.000
1.245 3.000
1.674 3.000
1.848 3.000
1.302 12.000
1.881 1.000
1.706 1.000
1.921 25.000
1.726 3.000
1.986 3.000
2.039 3.000
2.029 2.000
4.022 2.000
1.751 2.000
2.727 2.000
2.449 2.000
1.969 2.000
1.634 2.000
1.465 2.000
1.080 10.000
2.332 2.000
1.999 2.000
1.781 3.000
1.875 3.000
2.351 3.000
1.700 29.000
1.411 1.000
2.542 1.000
2.560 9.000
2.263 1.000
1.305 1.000
1.547 1.000
1.256 1.000
1.551 1.000
2.051 1.000
1.759 1.000
1.272 1.000
2.644 1.000
1.441 1.000
2.088 1.000
2.614 1.000
1.553 1.000
1.821 1.000
2.643 34.000
1.543 34.000
2.467 34.000
3.122 1.000
1.327 1.000
5.060 34.000
1.943 34.000
2.481 34.000
1.590 1.000
1.673 34.000
1.019 34.000
1.368 34.000
7.992 34.000
2.676 34.000
1.853 57.000
4.949 1.000
1.356 54.000
